run_id,run_name,experiment_id,status,lifecycle_stage,start_time,end_time,artifact_uri,parent_run_id,child_run_count,child_run_ids,is_child_run,is_parent_run,metric.duration_seconds_multitarget_grid_search_random_forest,metric.random_forest_best_cv_f1_weighted,metric.duration_seconds_multitarget_grid_search_xgboost,metric.xgboost_best_cv_f1_weighted,metric.selected_model_best_cv_f1_weighted,metric.test_exact_match_accuracy,metric.orctree_breast_accuracy,metric.orctree_breast_f1_weighted,metric.orctree_idc_accuracy,metric.orctree_idc_f1_weighted,metric.orctree_ilc_accuracy,metric.orctree_ilc_f1_weighted,metric.orctree_immc_accuracy,metric.orctree_immc_f1_weighted,metric.orctree_mbc_accuracy,metric.orctree_mbc_f1_weighted,metric.orctree_mdlc_accuracy,metric.orctree_mdlc_f1_weighted,metric.orctree_nan_accuracy,metric.orctree_nan_f1_weighted,metric.test_mean_target_f1_weighted,metric.duration_seconds_multitarget_shap,param.held_out_cohort,param.inner_cv_splits,param.inner_cv_strategy,param.selected_model,param.model_selection_shap_skipped,tag.mlflow.user,tag.mlflow.source.name,tag.mlflow.source.type,tag.mlflow.source.git.commit,tag.mlflow.runName,tag.use_case,tag.task_type,tag.target_columns,tag.dataset_path,tag.outer_strategy,tag.inner_strategy,tag.held_out_cohort,metric.duration_seconds_multilabel_grid_search_random_forest,metric.random_forest_best_cv_f1_samples,metric.duration_seconds_multilabel_grid_search_xgboost,metric.xgboost_best_cv_f1_samples,metric.selected_model_best_cv_f1_samples,metric.test_subset_accuracy,metric.test_f1_samples,metric.test_f1_macro,metric.breast_surgery_BREAST_CONSERVING_accuracy,metric.breast_surgery_BREAST_CONSERVING_f1_binary,metric.breast_surgery_MASTECTOMY_accuracy,metric.breast_surgery_MASTECTOMY_f1_binary,metric.chemotherapy_accuracy,metric.chemotherapy_f1_binary,metric.hormone_therapy_accuracy,metric.hormone_therapy_f1_binary,metric.radio_therapy_accuracy,metric.radio_therapy_f1_binary,metric.duration_seconds_multilabel_shap,metric.duration_seconds_regressor_grid_search_linear_regression,metric.linear_regression_best_cv_r2,metric.duration_seconds_regressor_grid_search_random_forest,metric.random_forest_best_cv_r2,metric.selected_model_best_cv_r2,metric.test_r2,metric.test_mae,metric.test_rmse,metric.duration_seconds_regressor_shap
04b98f2242254e57882e7b994d0e8389,survival_regression_heldout_5,2,FINISHED,active,1776727471136,1776727987243,file:///C:/Users/User/metabric_project/mlruns/2/04b98f2242254e57882e7b994d0e8389/artifacts,,0,[],False,False,,,,,,,,,,,,,,,,,,,,,,,5,5,,random_forest,,User,src/main.py,LOCAL,5310d193ee30b675581f58a1a5a77379b9066e17,survival_regression_heldout_5,survival_regression,regression,overall_survival_months,C:\Users\User\metabric_project\data\FCS_ml_test_input_data_rna_mutation.csv,leave_one_cohort_out,stratified_cv,5,,,,,,,,,,,,,,,,,,,,1.065297200002533,-13.375794730325135,501.6616001000002,0.2723125636391878,0.2723125636391878,0.11017576609695601,51.94577655073395,64.10090149683757,1.5991653000019141
78ba07c99d4e470889c5751f76eb017f,survival_regression_heldout_4,2,FINISHED,active,1776726963530,1776727465118,file:///C:/Users/User/metabric_project/mlruns/2/78ba07c99d4e470889c5751f76eb017f/artifacts,,0,[],False,False,,,,,,,,,,,,,,,,,,,,,,,4,5,,random_forest,,User,src/main.py,LOCAL,5310d193ee30b675581f58a1a5a77379b9066e17,survival_regression_heldout_4,survival_regression,regression,overall_survival_months,C:\Users\User\metabric_project\data\FCS_ml_test_input_data_rna_mutation.csv,leave_one_cohort_out,stratified_cv,4,,,,,,,,,,,,,,,,,,,,1.0189226000002236,-20.75923600495593,488.1548624999996,0.2674734652752269,0.2674734652752269,0.378327237103967,37.90871213918708,45.904809427903615,1.4095482999982778
0c624ef35996415fb3a5a9a1b361d055,survival_regression_heldout_3,2,FINISHED,active,1776726639695,1776726957443,file:///C:/Users/User/metabric_project/mlruns/2/0c624ef35996415fb3a5a9a1b361d055/artifacts,,0,[],False,False,,,,,,,,,,,,,,,,,,,,,,,3,5,,random_forest,,User,src/main.py,LOCAL,5310d193ee30b675581f58a1a5a77379b9066e17,survival_regression_heldout_3,survival_regression,regression,overall_survival_months,C:\Users\User\metabric_project\data\FCS_ml_test_input_data_rna_mutation.csv,leave_one_cohort_out,stratified_cv,3,,,,,,,,,,,,,,,,,,,,1.5175252000008186,-19.61956596848688,298.11337139999887,0.2989461982787694,0.2989461982787694,0.10622469295430381,52.47158623178854,69.55010773873094,4.118918100000883
f069bfbabb9042e29b78f184192990ec,survival_regression_heldout_2,2,FINISHED,active,1776726121974,1776726632765,file:///C:/Users/User/metabric_project/mlruns/2/f069bfbabb9042e29b78f184192990ec/artifacts,,0,[],False,False,,,,,,,,,,,,,,,,,,,,,,,2,5,,random_forest,,User,src/main.py,LOCAL,5310d193ee30b675581f58a1a5a77379b9066e17,survival_regression_heldout_2,survival_regression,regression,overall_survival_months,C:\Users\User\metabric_project\data\FCS_ml_test_input_data_rna_mutation.csv,leave_one_cohort_out,stratified_cv,2,,,,,,,,,,,,,,,,,,,,1.1175947000010638,-15.716999690677293,492.37738190000164,0.25234519472743805,0.25234519472743805,0.23999672659428128,52.46942464069876,68.38884552175242,5.428702400000475
18d5e5dc07aa4ead92a93491b342fa9c,survival_regression_heldout_1,2,FINISHED,active,1776725631452,1776726115068,file:///C:/Users/User/metabric_project/mlruns/2/18d5e5dc07aa4ead92a93491b342fa9c/artifacts,,0,[],False,False,,,,,,,,,,,,,,,,,,,,,,,1,5,,random_forest,,User,src/main.py,LOCAL,5310d193ee30b675581f58a1a5a77379b9066e17,survival_regression_heldout_1,survival_regression,regression,overall_survival_months,C:\Users\User\metabric_project\data\FCS_ml_test_input_data_rna_mutation.csv,leave_one_cohort_out,stratified_cv,1,,,,,,,,,,,,,,,,,,,,6.28262629999881,-27.642670436725478,459.3267091000016,0.2354546150985793,0.2354546150985793,-0.15193470694962974,41.22458192564681,48.85736574326885,2.362799799997447
8c40961451c044848c09c114e7c4b093,therapy_multilabel_heldout_5,1,FINISHED,active,1776713182900,1776713958416,file:///C:/Users/User/metabric_project/mlruns/1/8c40961451c044848c09c114e7c4b093/artifacts,,0,[],False,False,,,,,,,,,,,,,,,,,,,,,,,5,5,,xgboost,True,User,src/main.py,LOCAL,884b98313827902ad7f3837f53e83b579584bfb5,therapy_multilabel_heldout_5,therapy_multilabel,multilabel_classification,"breast_surgery_BREAST CONSERVING,breast_surgery_MASTECTOMY,chemotherapy,hormone_therapy,radio_therapy",C:\Users\User\metabric_project\data\FCS_ml_test_input_data_rna_mutation.csv,leave_one_cohort_out,stratified_cv,5,358.8558033999998,0.7214457649268969,407.11516930000107,0.7243622705037799,0.7243622705037799,0.2079207920792079,0.6028760018859027,0.6592012336797021,0.6534653465346535,0.47761194029850745,0.6435643564356436,0.7313432835820896,0.9504950495049505,0.9152542372881356,0.6831683168316832,0.6363636363636364,0.4158415841584158,0.5354330708661418,0.07366069999989122,,,,,,,,,
88ee1eacb9964111868060cc0146a723,therapy_multilabel_heldout_4,1,FINISHED,active,1776712459204,1776713177057,file:///C:/Users/User/metabric_project/mlruns/1/88ee1eacb9964111868060cc0146a723/artifacts,,0,[],False,False,,,,,,,,,,,,,,,,,,,,,,,4,5,,xgboost,True,User,src/main.py,LOCAL,884b98313827902ad7f3837f53e83b579584bfb5,therapy_multilabel_heldout_4,therapy_multilabel,multilabel_classification,"breast_surgery_BREAST CONSERVING,breast_surgery_MASTECTOMY,chemotherapy,hormone_therapy,radio_therapy",C:\Users\User\metabric_project\data\FCS_ml_test_input_data_rna_mutation.csv,leave_one_cohort_out,stratified_cv,4,334.31433350000043,0.7111230598584816,373.95050979999996,0.7163459042519282,0.7163459042519282,0.15819209039548024,0.6761097659402744,0.698751767494241,0.632768361581921,0.5517241379310345,0.655367231638418,0.6702702702702703,0.9096045197740112,0.8048780487804879,0.6666666666666666,0.74235807860262,0.5875706214689266,0.7245283018867924,0.0769029999992199,,,,,,,,,
839822c9cae44a258e1a71788880cd85,therapy_multilabel_heldout_3,1,FINISHED,active,1776711893066,1776712453361,file:///C:/Users/User/metabric_project/mlruns/1/839822c9cae44a258e1a71788880cd85/artifacts,,0,[],False,False,,,,,,,,,,,,,,,,,,,,,,,3,5,,xgboost,True,User,src/main.py,LOCAL,884b98313827902ad7f3837f53e83b579584bfb5,therapy_multilabel_heldout_3,therapy_multilabel,multilabel_classification,"breast_surgery_BREAST CONSERVING,breast_surgery_MASTECTOMY,chemotherapy,hormone_therapy,radio_therapy",C:\Users\User\metabric_project\data\FCS_ml_test_input_data_rna_mutation.csv,leave_one_cohort_out,stratified_cv,3,281.4894635999999,0.732991718426501,269.14495309999984,0.7437088231190156,0.7437088231190156,0.2134387351778656,0.6511481272350839,0.6882652939616205,0.5909090909090909,0.43902439024390244,0.5928853754940712,0.677115987460815,0.9565217391304348,0.8877551020408163,0.6798418972332015,0.7167832167832168,0.5909090909090909,0.7206477732793523,0.10123850000036327,,,,,,,,,
1a7c8d1c09014f7b809d200aa82ef367,therapy_multilabel_heldout_2,1,FINISHED,active,1776711179001,1776711887085,file:///C:/Users/User/metabric_project/mlruns/1/1a7c8d1c09014f7b809d200aa82ef367/artifacts,,0,[],False,False,,,,,,,,,,,,,,,,,,,,,,,2,5,,random_forest,,User,src/main.py,LOCAL,884b98313827902ad7f3837f53e83b579584bfb5,therapy_multilabel_heldout_2,therapy_multilabel,multilabel_classification,"breast_surgery_BREAST CONSERVING,breast_surgery_MASTECTOMY,chemotherapy,hormone_therapy,radio_therapy",C:\Users\User\metabric_project\data\FCS_ml_test_input_data_rna_mutation.csv,leave_one_cohort_out,stratified_cv,2,328.0283589999999,0.7121508603441378,359.6479482000004,0.708374016273176,0.7121508603441378,0.3076923076923077,0.7102767602767605,0.7495137868957603,0.6153846153846154,0.5408163265306123,0.6282051282051282,0.6390041493775933,0.9871794871794872,0.9690721649484536,0.7222222222222222,0.7653429602888087,0.717948717948718,0.8333333333333334,10.953518299999814,,,,,,,,,
6ec3164e2b7249f487c32fb35e077642,therapy_multilabel_heldout_1,1,FINISHED,active,1776710463977,1776711173232,file:///C:/Users/User/metabric_project/mlruns/1/6ec3164e2b7249f487c32fb35e077642/artifacts,,0,[],False,False,,,,,,,,,,,,,,,,,,,,,,,1,5,,random_forest,,User,src/main.py,LOCAL,884b98313827902ad7f3837f53e83b579584bfb5,therapy_multilabel_heldout_1,therapy_multilabel,multilabel_classification,"breast_surgery_BREAST CONSERVING,breast_surgery_MASTECTOMY,chemotherapy,hormone_therapy,radio_therapy",C:\Users\User\metabric_project\data\FCS_ml_test_input_data_rna_mutation.csv,leave_one_cohort_out,stratified_cv,1,333.11742849999973,0.6995880306145448,322.6295482000005,0.6952994991099888,0.6995880306145448,0.15517241379310345,0.6425815153647666,0.5972572017216998,0.6650246305418719,0.5177304964539007,0.6674876847290641,0.7326732673267327,0.6403940886699507,0.22340425531914893,0.6724137931034483,0.74373795761079,0.6428571428571429,0.7687400318979266,41.04591580000033,,,,,,,,,
979fd2c834f2486994adb3ae9dc6bbb5,therapy_multilabel_heldout_5,1,FINISHED,active,1776703155198,1776703937358,file:///C:/Users/User/metabric_project/mlruns/1/979fd2c834f2486994adb3ae9dc6bbb5/artifacts,,0,[],False,False,,,,,,,,,,,,,,,,,,,,,,,5,5,,xgboost,True,User,src/main.py,LOCAL,2ed7ea6d8f3b4f3510e463a2eb3fc23b7d59eb5f,therapy_multilabel_heldout_5,therapy_multilabel,multilabel_classification,"breast_surgery_BREAST CONSERVING,breast_surgery_MASTECTOMY,chemotherapy,hormone_therapy,radio_therapy",C:\Users\User\metabric_project\data\FCS_ml_test_input_data_rna_mutation.csv,leave_one_cohort_out,stratified_cv,5,361.2083598000463,0.7214457649268969,411.6705606000032,0.7243622705037799,0.7243622705037799,0.2079207920792079,0.6028760018859027,0.6592012336797021,0.6534653465346535,0.47761194029850745,0.6435643564356436,0.7313432835820896,0.9504950495049505,0.9152542372881356,0.6831683168316832,0.6363636363636364,0.4158415841584158,0.5354330708661418,0.0722779999487102,,,,,,,,,
ac882830831e4b0a9aa588fce4166e50,therapy_multilabel_heldout_4,1,FINISHED,active,1776702424084,1776703149335,file:///C:/Users/User/metabric_project/mlruns/1/ac882830831e4b0a9aa588fce4166e50/artifacts,,0,[],False,False,,,,,,,,,,,,,,,,,,,,,,,4,5,,xgboost,True,User,src/main.py,LOCAL,2ed7ea6d8f3b4f3510e463a2eb3fc23b7d59eb5f,therapy_multilabel_heldout_4,therapy_multilabel,multilabel_classification,"breast_surgery_BREAST CONSERVING,breast_surgery_MASTECTOMY,chemotherapy,hormone_therapy,radio_therapy",C:\Users\User\metabric_project\data\FCS_ml_test_input_data_rna_mutation.csv,leave_one_cohort_out,stratified_cv,4,335.2473067000974,0.7111230598584816,380.74051109992433,0.7163459042519282,0.7163459042519282,0.15819209039548024,0.6761097659402744,0.698751767494241,0.632768361581921,0.5517241379310345,0.655367231638418,0.6702702702702703,0.9096045197740112,0.8048780487804879,0.6666666666666666,0.74235807860262,0.5875706214689266,0.7245283018867924,0.07958630006760359,,,,,,,,,
ebc66792079d4a00b839a91ac3f8b681,therapy_multilabel_heldout_3,1,FINISHED,active,1776701859522,1776702418100,file:///C:/Users/User/metabric_project/mlruns/1/ebc66792079d4a00b839a91ac3f8b681/artifacts,,0,[],False,False,,,,,,,,,,,,,,,,,,,,,,,3,5,,xgboost,True,User,src/main.py,LOCAL,2ed7ea6d8f3b4f3510e463a2eb3fc23b7d59eb5f,therapy_multilabel_heldout_3,therapy_multilabel,multilabel_classification,"breast_surgery_BREAST CONSERVING,breast_surgery_MASTECTOMY,chemotherapy,hormone_therapy,radio_therapy",C:\Users\User\metabric_project\data\FCS_ml_test_input_data_rna_mutation.csv,leave_one_cohort_out,stratified_cv,3,275.43980719998945,0.732991718426501,273.3227129000006,0.7437088231190156,0.7437088231190156,0.2134387351778656,0.6511481272350839,0.6882652939616205,0.5909090909090909,0.43902439024390244,0.5928853754940712,0.677115987460815,0.9565217391304348,0.8877551020408163,0.6798418972332015,0.7167832167832168,0.5909090909090909,0.7206477732793523,0.1099899000255391,,,,,,,,,
48163834a5b84c7087757bdc858f7014,therapy_multilabel_heldout_2,1,FINISHED,active,1776701148114,1776701853746,file:///C:/Users/User/metabric_project/mlruns/1/48163834a5b84c7087757bdc858f7014/artifacts,,0,[],False,False,,,,,,,,,,,,,,,,,,,,,,,2,5,,random_forest,,User,src/main.py,LOCAL,2ed7ea6d8f3b4f3510e463a2eb3fc23b7d59eb5f,therapy_multilabel_heldout_2,therapy_multilabel,multilabel_classification,"breast_surgery_BREAST CONSERVING,breast_surgery_MASTECTOMY,chemotherapy,hormone_therapy,radio_therapy",C:\Users\User\metabric_project\data\FCS_ml_test_input_data_rna_mutation.csv,leave_one_cohort_out,stratified_cv,2,322.6376342999283,0.7121508603441378,362.91809769999236,0.708374016273176,0.7121508603441378,0.3076923076923077,0.7102767602767605,0.7495137868957603,0.6153846153846154,0.5408163265306123,0.6282051282051282,0.6390041493775933,0.9871794871794872,0.9690721649484536,0.7222222222222222,0.7653429602888087,0.717948717948718,0.8333333333333334,10.800633299979381,,,,,,,,,
8c0dffe3d1a742989189665675c1b4fc,therapy_multilabel_heldout_1,1,FINISHED,active,1776700497286,1776701142244,file:///C:/Users/User/metabric_project/mlruns/1/8c0dffe3d1a742989189665675c1b4fc/artifacts,,0,[],False,False,,,,,,,,,,,,,,,,,,,,,,,1,5,,random_forest,,User,src/main.py,LOCAL,2ed7ea6d8f3b4f3510e463a2eb3fc23b7d59eb5f,therapy_multilabel_heldout_1,therapy_multilabel,multilabel_classification,"breast_surgery_BREAST CONSERVING,breast_surgery_MASTECTOMY,chemotherapy,hormone_therapy,radio_therapy",C:\Users\User\metabric_project\data\FCS_ml_test_input_data_rna_mutation.csv,leave_one_cohort_out,stratified_cv,1,300.6971470999997,0.6995880306145448,294.0719388999278,0.6952994991099888,0.6995880306145448,0.15517241379310345,0.6425815153647666,0.5972572017216998,0.6650246305418719,0.5177304964539007,0.6674876847290641,0.7326732673267327,0.6403940886699507,0.22340425531914893,0.6724137931034483,0.74373795761079,0.6428571428571429,0.7687400318979266,39.34375810006168,,,,,,,,,
a7e3c0dc64314b36b69439d8d74dd59e,therapy_multilabel_heldout_5,1,FINISHED,active,1776693667464,1776694424192,file:///C:/Users/User/metabric_project/mlruns/1/a7e3c0dc64314b36b69439d8d74dd59e/artifacts,,0,[],False,False,,,,,,,,,,,,,,,,,,,,,,,5,5,,xgboost,True,User,src/main.py,LOCAL,2ed7ea6d8f3b4f3510e463a2eb3fc23b7d59eb5f,therapy_multilabel_heldout_5,therapy_multilabel,multilabel_classification,"breast_surgery_BREAST CONSERVING,breast_surgery_MASTECTOMY,chemotherapy,hormone_therapy,radio_therapy",C:\Users\User\metabric_project\data\FCS_ml_test_input_data_rna_mutation.csv,leave_one_cohort_out,stratified_cv,5,346.3498475999804,0.7214457649268969,400.86638720007613,0.7243622705037799,0.7243622705037799,0.2079207920792079,0.6028760018859027,0.6592012336797021,0.6534653465346535,0.47761194029850745,0.6435643564356436,0.7313432835820896,0.9504950495049505,0.9152542372881356,0.6831683168316832,0.6363636363636364,0.4158415841584158,0.5354330708661418,0.04571350000333041,,,,,,,,,
2ed646288fac4ff1aa6ebc04b7410215,therapy_multilabel_heldout_4,1,FINISHED,active,1776692952504,1776693664377,file:///C:/Users/User/metabric_project/mlruns/1/2ed646288fac4ff1aa6ebc04b7410215/artifacts,,0,[],False,False,,,,,,,,,,,,,,,,,,,,,,,4,5,,xgboost,True,User,src/main.py,LOCAL,2ed7ea6d8f3b4f3510e463a2eb3fc23b7d59eb5f,therapy_multilabel_heldout_4,therapy_multilabel,multilabel_classification,"breast_surgery_BREAST CONSERVING,breast_surgery_MASTECTOMY,chemotherapy,hormone_therapy,radio_therapy",C:\Users\User\metabric_project\data\FCS_ml_test_input_data_rna_mutation.csv,leave_one_cohort_out,stratified_cv,4,317.9447068000445,0.7111230598584816,384.0951944999397,0.7163459042519282,0.7163459042519282,0.15819209039548024,0.6761097659402744,0.698751767494241,0.632768361581921,0.5517241379310345,0.655367231638418,0.6702702702702703,0.9096045197740112,0.8048780487804879,0.6666666666666666,0.74235807860262,0.5875706214689266,0.7245283018867924,0.05355589999817312,,,,,,,,,
4e2b05e059094418941f27693ca83b69,therapy_multilabel_heldout_3,1,FINISHED,active,1776692415036,1776692949400,file:///C:/Users/User/metabric_project/mlruns/1/4e2b05e059094418941f27693ca83b69/artifacts,,0,[],False,False,,,,,,,,,,,,,,,,,,,,,,,3,5,,xgboost,True,User,src/main.py,LOCAL,2ed7ea6d8f3b4f3510e463a2eb3fc23b7d59eb5f,therapy_multilabel_heldout_3,therapy_multilabel,multilabel_classification,"breast_surgery_BREAST CONSERVING,breast_surgery_MASTECTOMY,chemotherapy,hormone_therapy,radio_therapy",C:\Users\User\metabric_project\data\FCS_ml_test_input_data_rna_mutation.csv,leave_one_cohort_out,stratified_cv,3,260.4807357999962,0.732991718426501,264.2806660999777,0.7437088231190156,0.7437088231190156,0.2134387351778656,0.6511481272350839,0.6882652939616205,0.5909090909090909,0.43902439024390244,0.5928853754940712,0.677115987460815,0.9565217391304348,0.8877551020408163,0.6798418972332015,0.7167832167832168,0.5909090909090909,0.7206477732793523,0.08491859992500395,,,,,,,,,
025371f75e80406593b9c724a9177439,therapy_multilabel_heldout_2,1,FINISHED,active,1776691720841,1776692412113,file:///C:/Users/User/metabric_project/mlruns/1/025371f75e80406593b9c724a9177439/artifacts,,0,[],False,False,,,,,,,,,,,,,,,,,,,,,,,2,5,,random_forest,,User,src/main.py,LOCAL,2ed7ea6d8f3b4f3510e463a2eb3fc23b7d59eb5f,therapy_multilabel_heldout_2,therapy_multilabel,multilabel_classification,"breast_surgery_BREAST CONSERVING,breast_surgery_MASTECTOMY,chemotherapy,hormone_therapy,radio_therapy",C:\Users\User\metabric_project\data\FCS_ml_test_input_data_rna_mutation.csv,leave_one_cohort_out,stratified_cv,2,311.1790914000012,0.7121508603441378,357.0959141999483,0.708374016273176,0.7121508603441378,0.3076923076923077,0.7102767602767605,0.7495137868957603,0.6153846153846154,0.5408163265306123,0.6282051282051282,0.6390041493775933,0.9871794871794872,0.9690721649484536,0.7222222222222222,0.7653429602888087,0.717948717948718,0.8333333333333334,13.38723920006305,,,,,,,,,
25cbeddc88394b18acc84396c6176dc9,therapy_multilabel_heldout_1,1,FINISHED,active,1776691037034,1776691717697,file:///C:/Users/User/metabric_project/mlruns/1/25cbeddc88394b18acc84396c6176dc9/artifacts,,0,[],False,False,,,,,,,,,,,,,,,,,,,,,,,1,5,,random_forest,,User,src/main.py,LOCAL,2ed7ea6d8f3b4f3510e463a2eb3fc23b7d59eb5f,therapy_multilabel_heldout_1,therapy_multilabel,multilabel_classification,"breast_surgery_BREAST CONSERVING,breast_surgery_MASTECTOMY,chemotherapy,hormone_therapy,radio_therapy",C:\Users\User\metabric_project\data\FCS_ml_test_input_data_rna_mutation.csv,leave_one_cohort_out,stratified_cv,1,325.9945956999436,0.6995880306145448,303.5299493999919,0.6952994991099888,0.6995880306145448,0.15517241379310345,0.6425815153647666,0.5972572017216998,0.6650246305418719,0.5177304964539007,0.6674876847290641,0.7326732673267327,0.6403940886699507,0.22340425531914893,0.6724137931034483,0.74373795761079,0.6428571428571429,0.7687400318979266,39.00107740005478,,,,,,,,,
835ead13729641b6a9c749cb05ff39ea,therapy_multilabel_heldout_5,1,FINISHED,active,1776637822366,1776638605271,file:///C:/Users/User/metabric_project/mlruns/1/835ead13729641b6a9c749cb05ff39ea/artifacts,,0,[],False,False,,,,,,,,,,,,,,,,,,,,,,,5,5,,xgboost,True,User,src/main.py,LOCAL,d15ca91ceceb346d677578332913a9e5a294df2c,therapy_multilabel_heldout_5,therapy_multilabel,multilabel_classification,"breast_surgery_BREAST CONSERVING,breast_surgery_MASTECTOMY,chemotherapy,hormone_therapy,radio_therapy",C:\Users\User\metabric_project\data\FCS_ml_test_input_data_rna_mutation.csv,leave_one_cohort_out,stratified_cv,5,353.87734160001855,0.7214457649268969,418.36248010001145,0.7243622705037799,0.7243622705037799,0.2079207920792079,0.6028760018859027,0.6592012336797021,0.6534653465346535,0.47761194029850745,0.6435643564356436,0.7313432835820896,0.9504950495049505,0.9152542372881356,0.6831683168316832,0.6363636363636364,0.4158415841584158,0.5354330708661418,0.031782499980181456,,,,,,,,,
d5c6ce65ad5f43b69c958db1bce58094,therapy_multilabel_heldout_4,1,FINISHED,active,1776637102455,1776637817578,file:///C:/Users/User/metabric_project/mlruns/1/d5c6ce65ad5f43b69c958db1bce58094/artifacts,,0,[],False,False,,,,,,,,,,,,,,,,,,,,,,,4,5,,xgboost,True,User,src/main.py,LOCAL,d15ca91ceceb346d677578332913a9e5a294df2c,therapy_multilabel_heldout_4,therapy_multilabel,multilabel_classification,"breast_surgery_BREAST CONSERVING,breast_surgery_MASTECTOMY,chemotherapy,hormone_therapy,radio_therapy",C:\Users\User\metabric_project\data\FCS_ml_test_input_data_rna_mutation.csv,leave_one_cohort_out,stratified_cv,4,323.77453099994455,0.7111230598584816,380.6599066000199,0.7163459042519282,0.7163459042519282,0.15819209039548024,0.6761097659402744,0.698751767494241,0.632768361581921,0.5517241379310345,0.655367231638418,0.6702702702702703,0.9096045197740112,0.8048780487804879,0.6666666666666666,0.74235807860262,0.5875706214689266,0.7245283018867924,0.0831471000565216,,,,,,,,,
ad660552e6354c64a3f4a971af7b41bf,therapy_multilabel_heldout_3,1,FINISHED,active,1776636552302,1776637097800,file:///C:/Users/User/metabric_project/mlruns/1/ad660552e6354c64a3f4a971af7b41bf/artifacts,,0,[],False,False,,,,,,,,,,,,,,,,,,,,,,,3,5,,xgboost,True,User,src/main.py,LOCAL,d15ca91ceceb346d677578332913a9e5a294df2c,therapy_multilabel_heldout_3,therapy_multilabel,multilabel_classification,"breast_surgery_BREAST CONSERVING,breast_surgery_MASTECTOMY,chemotherapy,hormone_therapy,radio_therapy",C:\Users\User\metabric_project\data\FCS_ml_test_input_data_rna_mutation.csv,leave_one_cohort_out,stratified_cv,3,266.96711279999,0.732991718426501,268.6361565000843,0.7437088231190156,0.7437088231190156,0.2134387351778656,0.6511481272350839,0.6882652939616205,0.5909090909090909,0.43902439024390244,0.5928853754940712,0.677115987460815,0.9565217391304348,0.8877551020408163,0.6798418972332015,0.7167832167832168,0.5909090909090909,0.7206477732793523,0.024577400065027177,,,,,,,,,
35d9c0a780374aeea96698b2f876763c,therapy_multilabel_heldout_2,1,FINISHED,active,1776635811434,1776636547191,file:///C:/Users/User/metabric_project/mlruns/1/35d9c0a780374aeea96698b2f876763c/artifacts,,0,[],False,False,,,,,,,,,,,,,,,,,,,,,,,2,5,,random_forest,True,User,src/main.py,LOCAL,d15ca91ceceb346d677578332913a9e5a294df2c,therapy_multilabel_heldout_2,therapy_multilabel,multilabel_classification,"breast_surgery_BREAST CONSERVING,breast_surgery_MASTECTOMY,chemotherapy,hormone_therapy,radio_therapy",C:\Users\User\metabric_project\data\FCS_ml_test_input_data_rna_mutation.csv,leave_one_cohort_out,stratified_cv,2,359.79920809995383,0.7121508603441378,362.86827859992627,0.708374016273176,0.7121508603441378,0.3076923076923077,0.7102767602767605,0.7495137868957603,0.6153846153846154,0.5408163265306123,0.6282051282051282,0.6390041493775933,0.9871794871794872,0.9690721649484536,0.7222222222222222,0.7653429602888087,0.717948717948718,0.8333333333333334,0.023938999976962805,,,,,,,,,
ae4f421224e84bb48eff3a781231d733,therapy_multilabel_heldout_1,1,FINISHED,active,1776635132210,1776635806214,file:///C:/Users/User/metabric_project/mlruns/1/ae4f421224e84bb48eff3a781231d733/artifacts,,0,[],False,False,,,,,,,,,,,,,,,,,,,,,,,1,5,,random_forest,True,User,src/main.py,LOCAL,d15ca91ceceb346d677578332913a9e5a294df2c,therapy_multilabel_heldout_1,therapy_multilabel,multilabel_classification,"breast_surgery_BREAST CONSERVING,breast_surgery_MASTECTOMY,chemotherapy,hormone_therapy,radio_therapy",C:\Users\User\metabric_project\data\FCS_ml_test_input_data_rna_mutation.csv,leave_one_cohort_out,stratified_cv,1,332.1692660000408,0.6997280866369537,328.1262644000817,0.6952994991099888,0.6997280866369537,0.15517241379310345,0.6425815153647666,0.5972572017216998,0.6650246305418719,0.5177304964539007,0.6674876847290641,0.7326732673267327,0.6403940886699507,0.22340425531914893,0.6724137931034483,0.74373795761079,0.6428571428571429,0.7687400318979266,0.023802999989129603,,,,,,,,,
276bd3566ffe4b4b9d71cd9d2b08568a,enthused-sponge-830,1,FINISHED,active,1776612726257,1776612733651,file:///C:/Users/User/metabric_project/mlruns/1/276bd3566ffe4b4b9d71cd9d2b08568a/artifacts,,0,[],False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,User,src/main.py,LOCAL,c53c19c56ab307b0abb9a2e7261eec2f65bb7822,enthused-sponge-830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c84ff22f3014b8bbcbae723253f34d4,funny-toad-828,1,FINISHED,active,1776612404267,1776612406810,file:///C:/Users/User/metabric_project/mlruns/1/9c84ff22f3014b8bbcbae723253f34d4/artifacts,,0,[],False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,User,src/main.py,LOCAL,c53c19c56ab307b0abb9a2e7261eec2f65bb7822,funny-toad-828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df2dbcb3529945a9b30ce56f8160770e,abrasive-duck-38,1,FINISHED,active,1776612063618,1776612065941,file:///C:/Users/User/metabric_project/mlruns/1/df2dbcb3529945a9b30ce56f8160770e/artifacts,,0,[],False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,User,src/main.py,LOCAL,c53c19c56ab307b0abb9a2e7261eec2f65bb7822,abrasive-duck-38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0662ce1f013e4f4bb06121abe876d11b,defiant-fish-974,1,FINISHED,active,1776611538898,1776611539091,file:///C:/Users/User/metabric_project/mlruns/1/0662ce1f013e4f4bb06121abe876d11b/artifacts,,0,[],False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,User,src/main.py,LOCAL,c53c19c56ab307b0abb9a2e7261eec2f65bb7822,defiant-fish-974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
